ObjID;NameID;Product_ObjID;QuotationCurrency;QuotationType_ID;StockExchange_ID;TradeMinimum;TradeMultiplicator;ClassName;Created;CreatedBy;LockID;Modified;ModifiedBy
29951C17-C00F-44DD-9870-3A299A6282E5;5;CCDE4E9C-FFCA-4EC5-849F-A6B2A091AE29;USD;2;402;1000.000000;2000.000000;BAPMSProdCatB.CQuotation;2024-12-27 12:20:13.363;HJACQUEMIN;0CB320CF-4F49-4454-940E-06B0A2378C0F;2024-12-27 12:20:13.363;HJACQUEMIN
A6EC3D9A-0F7A-48CE-82E0-4315F7EDF492;5;1E10BF3E-DF15-4477-9570-6C676D35771E;USD;2;402;1000.000000;1000.000000;BAPMSProdCatB.CQuotation;2024-12-27 11:55:51.053;HJACQUEMIN;AB3535A3-CC9F-40F7-83A1-9C89A437FBEE;2024-12-27 11:55:51.053;HJACQUEMIN
0588FF72-688E-46AB-897F-6A3EEDCAB253;5;DA28E4CF-2B63-489D-B299-E8DAFD5FD539;USD;2;402;25.000000;25.000000;BAPMSProdCatB.CQuotation;2024-12-27 10:43:18.360;HJACQUEMIN;48172918-3185-4471-80D4-405E51E33587;2024-12-27 10:43:18.360;HJACQUEMIN
7085DB12-8F2F-4204-A1C9-7DC5B5C8B008;5;B10FED0D-8F3F-423C-AB5E-D0BCC061D427;USD;2;402;2000.000000;1000.000000;BAPMSProdCatB.CQuotation;2024-12-27 11:50:37.907;HJACQUEMIN;DCEB91C3-1074-4F1F-96B8-152ED0DDD148;2024-12-27 11:50:37.907;HJACQUEMIN
EA5A60BF-77B6-4761-AA0B-E3FC9C3B523A;5;209374BF-7E53-4EC4-96C3-9ED812520108;USD;2;402;2000.000000;1000.000000;BAPMSProdCatB.CQuotation;2024-12-27 12:26:39.153;HJACQUEMIN;FFCF0DF3-7E83-4823-BDC1-6460AB5C9CDA;2024-12-27 12:26:39.153;HJACQUEMIN
F176FF19-0246-43FF-A972-EF514D85A7BE;5;29E64A06-7DFD-44F5-A9BB-CA64999FCE88;USD;2;402;1000.000000;1000.000000;BAPMSProdCatB.CQuotation;2024-12-27 10:59:22.720;HJACQUEMIN;4EB558B6-ED9B-4AD6-8460-A0D764453AEC;2024-12-27 10:59:22.720;HJACQUEMIN
6066EEE1-22DC-4EF8-AC62-FBCF5EDBE28B;5;50555E2E-3C47-44A6-A0C0-63FD3528BEFF;USD;2;402;25.000000;25.000000;BAPMSProdCatB.CQuotation;2024-12-27 12:06:09.640;HJACQUEMIN;07E047DD-20CD-4D74-A8C0-7BC2BF94FC1F;2024-12-27 12:06:09.640;HJACQUEMIN
D90A9C90-A52C-42B2-BBA7-56581E739CE6;5;F0B1D0A9-01DC-4CA5-BBDC-429DB2D85B14;USD;1;6;1.000000;1.000000;BAPMSProdCatB.CQuotation;2025-01-16 09:22:38.830;HJACQUEMIN;BED7E176-46DE-401C-A56B-B595A7EFB7DD;2025-01-16 09:22:38.830;HJACQUEMIN
CA46A2ED-2436-4E02-99C1-6988AB04E3EC;5;C4CA0EE6-0AF7-4C00-BACA-BCE18C3DCE67;EUR;2;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2025-01-16 10:08:05.100;HJACQUEMIN;FB8A1678-7D54-4CF7-8048-BF10A0DF289D;2025-01-16 10:08:05.100;HJACQUEMIN
942D1BE2-731A-4D9B-957B-28B099AC40AE;5;F268E6C6-BB05-4A9E-9001-77807AE5932C;EUR;1;8;1.000000;1.000000;BAPMSProdCatB.CQuotation;2025-02-18 10:48:00.313;HJACQUEMIN;582A580A-72AD-48DD-A5AF-506289DC6E99;2025-02-18 10:48:00.313;HJACQUEMIN
60703DC8-04F9-41B4-9227-47DA4B9D63A8;5;B5D18921-E231-4D05-928C-3A0CDE7C91F4;USD;2;402;100.000000;100.000000;BAPMSProdCatB.CQuotation;2025-02-18 11:21:43.183;HJACQUEMIN;EDD4EBF7-89FD-4E86-9741-52D3C472038E;2025-02-18 11:21:43.183;HJACQUEMIN
97CAFAF0-0CF2-4BB5-A9E7-64D8D1C506DF;5;035D1028-FC8C-4808-87A3-75E386C06538;EUR;1;8;1.000000;1.000000;BAPMSProdCatB.CQuotation;2025-02-04 14:18:46.973;HJACQUEMIN;FF35804E-7E42-45CF-823B-BA770BB365B4;2025-02-04 14:18:46.973;HJACQUEMIN
52A29EEE-464D-46BC-ABD5-B833E71F5ADC;5;970EDC80-3216-4274-A6F0-B26A9843CA23;USD;1;6;1.000000;1.000000;BAPMSProdCatB.CQuotation;2025-02-04 10:38:47.583;HJACQUEMIN;EFD87CCC-E28F-40B2-A3D1-7E2EB1399E64;2025-02-04 10:38:47.583;HJACQUEMIN
92D0D9C8-9BDB-47DF-9D16-B457C6C52FCC;5;E4C9BAA8-6E2B-4718-B868-D3BA6D6D7DFB;EUR;1;8;1.000000;1.000000;BAPMSProdCatB.CQuotation;2025-02-11 15:04:13.100;HJACQUEMIN;20159E8E-53DB-4632-B201-0DFC63E3D842;2025-02-11 15:04:13.100;HJACQUEMIN
4AFE626D-0769-465D-85A0-C8DE21465459;5;C0C18C35-47C1-48DC-A14F-5077F7A7DF21;EUR;1;10003;1.000000;1.000000;BAPMSProdCatB.CQuotation;2025-03-04 10:55:17.840;RLEUKEMANS;92BCCAD5-345D-4129-A18A-48CFE36F59F1;2025-03-04 10:55:17.840;RLEUKEMANS
DEBC2BCC-AC03-48DD-BFC5-E4A2397C2A3D;5;CE48B0CD-DE49-41D9-B40F-1A190A4196C1;USD;1;11;1.000000;1.000000;BAPMSProdCatB.CQuotation;2025-04-03 11:03:29.623;HJACQUEMIN;0858E58F-BA2B-4A2D-B511-C02D4202C9C9;2025-04-03 11:03:29.623;HJACQUEMIN
01436D52-6110-4E94-9558-63A036244636;5;278E70BA-317A-4603-A71F-6B3C47F2CFB2;GBP;1;6;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-09-14 15:16:55.160;serv_eximius;01436D52-6110-4E94-9558-63A036244636;2007-09-14 15:16:55.160;serv_eximius
63AD83AE-01AA-470D-86B6-2FA01EFB91CA;5;28D50A0A-215D-4109-B996-0F91710CBC3E;EUR;1;2;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-09-20 14:16:58.880;serv_eximius;63AD83AE-01AA-470D-86B6-2FA01EFB91CA;2007-09-20 14:16:58.880;serv_eximius
E968BC2A-BBFE-4220-80E8-4FA30329419C;NULL;54A05288-90AD-40FF-B670-EF4CF6D8BFD2;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-04-18 13:36:50.827;serv_eximius;E968BC2A-BBFE-4220-80E8-4FA30329419C;2008-04-18 13:36:50.827;serv_eximius
2BAED2B3-EBE5-405D-BB23-14055EA9CF00;5;32679BCB-7963-423B-8D91-32BA50DD1C0A;EUR;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-09-20 14:54:39.943;serv_eximius;2BAED2B3-EBE5-405D-BB23-14055EA9CF00;2007-09-20 14:54:39.943;serv_eximius
4606ADD1-D2A3-488C-8D0F-073F92125B6E;5;B0F89CE8-68FB-46AD-8CB2-84ACD093C205;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-09-28 09:59:24.247;serv_eximius;4606ADD1-D2A3-488C-8D0F-073F92125B6E;2007-09-28 09:59:24.247;serv_eximius
D9C149C4-1330-4E27-9FB6-C3DDF68A6032;5;EA80A7EE-1F5C-4B04-B6FF-66B1F3281854;EUR;2;3;1000.000000;1000.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:16:47.780;serv_eximius;8D4C8B95-C686-4882-809D-96B1C6071BA8;2010-07-15 12:03:47.803;eximius
12337B03-180C-415A-8E6B-29D8DD147DAA;5;F03DF996-D777-4F1A-86FB-27B476A14EF2;EUR;2;3;1000.000000;1000.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:19:51.737;serv_eximius;C2BFBA8A-F660-4662-B850-1B7F92B8CC65;2010-07-15 12:03:28.570;eximius
BA650C82-541B-40CC-B455-D7A44DF60D94;5;983B9DF1-F0AC-4899-95B6-B1A278CCD7A0;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:32:42.153;serv_eximius;BDFBEE40-8E50-4ED4-ACA6-C096BCD246AD;2008-05-22 15:37:45.353;serv_eximius
9E338655-D113-4400-A4CB-1CED0A66AB38;5;6D86629C-F74F-4FF3-A2A9-A0BB8DB65F4D;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:35:13.957;serv_eximius;7BACA7EF-45A5-47AF-B862-4670E101BADD;2008-05-22 15:39:20.010;serv_eximius
F38043B3-29B7-494B-9C47-FFA5CEA4AA44;5;3F322BAB-3F9B-43D9-94AB-ED253AB35E37;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:42:52.017;serv_eximius;700D413F-CE43-45FA-AE03-A9987336873F;2008-05-22 15:40:11.153;serv_eximius
A5088D25-A12B-45F2-98E0-38EC6270BE0D;5;E44084AD-B3CC-4160-AF29-AC29AF7C5700;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:45:31.927;serv_eximius;8F8A965C-704C-4F85-ACC4-DD38FCB13BD4;2008-05-22 15:41:42.513;serv_eximius
845E9F0C-72E5-49A2-A5CB-5E391C11E0BD;5;6AECD06E-7E31-4C8A-9655-5733B08FD069;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:47:34.243;serv_eximius;285EAC67-AA85-411D-8A23-D8AE468AC28C;2008-05-22 15:43:30.563;serv_eximius
17D06A54-E253-41A5-8D3F-68EA9A958128;5;6E51C3CB-304F-48E6-983E-419C700913A3;EUR;2;6;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:49:38.233;serv_eximius;CF2749AD-4AE2-4AB5-8024-86F0A8390968;2008-05-22 15:38:47.370;serv_eximius
6C7514AA-0823-413F-AE7E-F2DF0480FA25;5;1121D1B8-361A-4090-93A0-D958D4FC9803;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:53:46.333;serv_eximius;78BDC52D-E530-4605-833A-4E5A1CE9C557;2008-05-22 15:45:19.613;serv_eximius
62EC5117-CE55-4D9F-9A5A-8FD13E2F0932;5;55EABF42-E5E5-484A-9070-42A14DBE7BC6;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:55:44.837;serv_eximius;A122ADD2-ED1C-4911-82E8-11781188E56B;2008-05-22 15:46:30.380;serv_eximius
C4F88298-A5BC-4419-94CA-58C83B23EEBC;5;BA2EE6D9-A5E6-4709-B876-065547DE00EA;EUR;2;8;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 16:59:28.220;serv_eximius;B5A9400B-DF45-4D20-9B59-4AD23269943C;2008-05-22 15:47:20.880;serv_eximius
346CFD4E-A591-4759-9393-77F2AEF869F8;5;FE308E10-80AD-41A5-9E40-78B595BABD00;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 17:01:11.457;serv_eximius;C18F99DA-7F1E-4DC9-B613-CE4EB69587AD;2008-05-22 15:48:11.693;serv_eximius
6746981B-645E-4937-BA7A-F3B7B38900C4;5;B4A37F9B-C08F-490C-908E-BF9FD73EFED3;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 17:03:00.570;serv_eximius;F1848F96-C73A-4784-863E-855220F536A4;2008-05-22 15:49:08.430;serv_eximius
7D0B6428-0873-4117-9787-ABEA7EDD300E;5;6A69EFEE-4CBB-406C-819A-D143EB0DCE16;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-10-01 17:05:31.077;serv_eximius;6151FBE1-1366-450C-9942-06D2DD8F187D;2008-05-22 15:49:55.133;serv_eximius
51A57AD3-DC18-41E5-9122-43BFDBBFFD3E;5;9A9469F8-CA59-429B-A04B-E55837DA24C9;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-05-05 15:44:02.977;serv_eximius;51A57AD3-DC18-41E5-9122-43BFDBBFFD3E;2008-05-05 15:44:02.977;serv_eximius
598EEA5B-1D0E-4033-9CEC-AFBAA2F420A7;5;9D0F3FE6-98BF-4DCF-A864-6F1CB5FA7764;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-05-05 15:45:45.930;serv_eximius;598EEA5B-1D0E-4033-9CEC-AFBAA2F420A7;2008-05-05 15:45:45.930;serv_eximius
FACCCEDA-C2C3-4A0D-92E8-90A3A8A47CDF;5;92F75146-010F-46AE-8E91-9BFC5766A283;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:21:21.890;serv_eximius;FACCCEDA-C2C3-4A0D-92E8-90A3A8A47CDF;2007-11-13 11:21:21.890;serv_eximius
826AC21E-30E9-465F-A8B7-027ED04CDE63;NULL;D67FE59A-C265-4AFB-A581-66C8C67184CA;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:18:00.567;serv_eximius;826AC21E-30E9-465F-A8B7-027ED04CDE63;2007-11-13 11:18:00.567;serv_eximius
26066909-A7C5-4D93-9301-0FDF3CE6675D;5;50FF1C25-7F6D-413F-AF2C-FF9EF5C51CB3;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:22:30.563;serv_eximius;26066909-A7C5-4D93-9301-0FDF3CE6675D;2007-11-13 11:22:30.563;serv_eximius
A357902A-A8FA-4827-AFB8-FEFCEAF8B530;5;097FC2C8-BBED-4725-B5F7-7D1732A7BB38;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:24:09.723;serv_eximius;A357902A-A8FA-4827-AFB8-FEFCEAF8B530;2007-11-13 11:24:09.723;serv_eximius
9669B980-9777-457D-A356-2CE5261B2328;5;1DAD6627-87E7-4FC6-BAC5-D1B21BACD674;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:25:09.820;serv_eximius;9669B980-9777-457D-A356-2CE5261B2328;2007-11-13 11:25:09.820;serv_eximius
381C97E2-4E44-4B5E-A36D-02EDBA3BA7EB;5;DC657C8D-7543-4D0B-BED6-6C84D964C8FE;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:26:17.603;serv_eximius;381C97E2-4E44-4B5E-A36D-02EDBA3BA7EB;2007-11-13 11:26:17.603;serv_eximius
1DD1D26D-A518-4398-9707-CBB894854428;5;E0342538-6F2E-468F-91FF-E6886D0834B0;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:27:19.607;serv_eximius;1DD1D26D-A518-4398-9707-CBB894854428;2007-11-13 11:27:19.607;serv_eximius
E68D079E-2D5A-4304-90C9-660B586EBBC7;5;6F9C6333-5538-42C0-A6D8-968345EE27A0;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:28:26.063;serv_eximius;E68D079E-2D5A-4304-90C9-660B586EBBC7;2007-11-13 11:28:26.063;serv_eximius
4F11BE80-D383-4482-B43C-F941F0A71A84;5;AC46AE02-4FA1-4E70-BDC5-855899BCA0B5;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:29:22.613;serv_eximius;4F11BE80-D383-4482-B43C-F941F0A71A84;2007-11-13 11:29:22.613;serv_eximius
996CCDC2-6635-4F1C-9462-98E0E1D3816B;5;FBCFDFEA-2137-446A-BFDD-9B3BF38E27C7;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-05-05 15:49:30.637;serv_eximius;996CCDC2-6635-4F1C-9462-98E0E1D3816B;2008-05-05 15:49:30.637;serv_eximius
7B1F4996-04A5-4682-BAB7-2E839F989C93;NULL;86389B14-F8D7-4233-B04D-72FBE88DC428;GBP;1;6;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-06-20 16:47:26.003;serv_eximius;7B1F4996-04A5-4682-BAB7-2E839F989C93;2008-06-20 16:47:26.003;serv_eximius
41485AF8-DC39-4BB8-8CEF-D39F75973FAC;5;E253EB29-3B12-4388-95DB-3AC5A6035970;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 12:02:09.217;serv_eximius;41485AF8-DC39-4BB8-8CEF-D39F75973FAC;2007-11-13 12:02:09.217;serv_eximius
17CF40A6-70E4-45C6-92D5-6286B4D0E028;5;200BBBB2-A440-4FDE-9B8C-ACC124C2262B;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 15:22:26.233;serv_eximius;17CF40A6-70E4-45C6-92D5-6286B4D0E028;2007-11-13 15:22:26.233;serv_eximius
C654F036-4C33-4F56-96F5-99D19A985F57;5;95A69915-CF4B-48B6-8ED9-9E58B2A1E5F2;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 15:24:09.393;serv_eximius;C654F036-4C33-4F56-96F5-99D19A985F57;2007-11-13 15:24:09.393;serv_eximius
360B9832-A881-4E39-9303-CAFF5BFD2D9B;5;BAFC6C06-DBEC-4456-880F-3FCB533E78A6;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-08-28 11:29:32.180;serv_eximius;360B9832-A881-4E39-9303-CAFF5BFD2D9B;2008-08-28 11:29:32.180;serv_eximius
86DDA03D-C084-4823-A406-A4276B57F25B;5;B90748D2-613C-4204-B1B7-E029934087C0;GBP;1;6;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 15:27:05.887;serv_eximius;86DDA03D-C084-4823-A406-A4276B57F25B;2007-11-13 15:27:05.887;serv_eximius
22794861-5EA2-4C8C-81F2-D38F0681A8AB;5;079B7D09-DFE1-4E80-8292-9DC4E6006D3F;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 15:28:22.593;serv_eximius;22794861-5EA2-4C8C-81F2-D38F0681A8AB;2007-11-13 15:28:22.593;serv_eximius
E03B289E-0F77-4F47-990C-BF8CCECE5486;5;05B8768B-3629-4AFF-92F2-DE7F255B04EA;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 15:29:31.423;serv_eximius;E03B289E-0F77-4F47-990C-BF8CCECE5486;2007-11-13 15:29:31.423;serv_eximius
4C391D16-22F8-4507-98A1-DF25BF1A701F;5;ECBB05CC-A33F-4D97-93E6-EF346404C415;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 15:30:46.007;serv_eximius;4C391D16-22F8-4507-98A1-DF25BF1A701F;2007-11-13 15:30:46.007;serv_eximius
146A4DB1-0BD9-4C69-9CC0-559128BA1502;5;1500231B-AD97-4532-BAFB-E285F54C9F47;EUR;1;8;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 15:33:21.450;serv_eximius;146A4DB1-0BD9-4C69-9CC0-559128BA1502;2007-11-13 15:33:21.450;serv_eximius
08D6321D-C986-4F9E-8EA6-FE7E47C52D45;5;30F649E1-5AAD-40E0-9436-4BC2AAE458C9;EUR;1;1;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-12-14 12:26:33.130;serv_eximius;08D6321D-C986-4F9E-8EA6-FE7E47C52D45;2007-12-14 12:26:33.130;serv_eximius
6EEFBD02-EB7D-4426-A76B-0FFF080DD0B6;5;85C11708-55A4-4CE0-A989-AA56260AA349;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-13 11:17:18.737;serv_eximius;6EEFBD02-EB7D-4426-A76B-0FFF080DD0B6;2007-11-13 11:17:18.737;serv_eximius
68AA0051-AD67-4900-98ED-2004D8EF2BA5;NULL;AC7B4A34-E6C3-4608-A8C2-A6A197E3DD03;EUR;2;3;1000.000000;1.000000;BAPMSProdCatB.CQuotation;2007-11-19 16:24:27.940;serv_eximius;D4994902-608B-4E64-9734-5125819D9935;2008-05-22 15:42:40.813;serv_eximius
47FEB820-8438-4F8B-ACD9-1F766CCD43C5;5;361318B3-BB5F-4799-B45C-2895D35B82A7;EUR;1;4;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-01-14 09:58:52.823;serv_eximius;47FEB820-8438-4F8B-ACD9-1F766CCD43C5;2008-01-14 09:58:52.823;serv_eximius
2E4FBF19-A167-42E3-AD2D-566A155B2B1B;5;AA363EA9-86B6-4216-8937-AB76AF65CD74;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-01-14 10:00:46.983;serv_eximius;2E4FBF19-A167-42E3-AD2D-566A155B2B1B;2008-01-14 10:00:46.983;serv_eximius
ADC2E1D5-C193-4634-94C5-CEE62ABD274D;5;11F7151D-8316-4822-ADD1-C9A0478EF4A4;EUR;1;18;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-01-14 10:03:26.047;serv_eximius;ADC2E1D5-C193-4634-94C5-CEE62ABD274D;2008-01-14 10:03:26.047;serv_eximius
D599CDAB-81A6-4AD6-BAAE-049A8835C62E;5;6ECEC0C8-A931-4796-8D21-47DCB694AF97;EUR;1;19;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-01-14 10:04:53.673;serv_eximius;D599CDAB-81A6-4AD6-BAAE-049A8835C62E;2008-01-14 10:04:53.673;serv_eximius
411FD300-EB94-43F7-8263-35F56CBF5A35;5;1FBF92C7-93D6-4F2E-A51B-7CCF841DB17D;EUR;1;18;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-01-14 10:06:16.550;serv_eximius;411FD300-EB94-43F7-8263-35F56CBF5A35;2008-01-14 10:06:16.550;serv_eximius
A158BDB1-ADD4-43B4-90F0-789F9C392940;5;DBCF1C20-17AF-4F7F-8EA9-116A32902A84;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-01-14 10:08:25.757;serv_eximius;A158BDB1-ADD4-43B4-90F0-789F9C392940;2008-01-14 10:08:25.757;serv_eximius
ED398469-07FD-4150-996D-493644CBF42C;5;A33364FB-9DC2-4F29-A6CB-A46ACF258250;EUR;1;8;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-02-18 09:32:00.983;serv_eximius;ED398469-07FD-4150-996D-493644CBF42C;2008-02-18 09:32:00.983;serv_eximius
6A2CA77B-7070-4A3A-8C64-DACB780658F0;NULL;BBCA3099-14F7-451B-8ED2-944BDF5E770C;USD;1;8;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-02-18 09:47:08.577;serv_eximius;6A2CA77B-7070-4A3A-8C64-DACB780658F0;2008-02-18 09:47:08.577;serv_eximius
78B9E85D-7FFB-4107-ABB6-568D164BC6F3;5;5B5EC6BA-16AA-4FFC-9A3C-BD3D8B0167BD;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-02-18 09:41:16.847;serv_eximius;78B9E85D-7FFB-4107-ABB6-568D164BC6F3;2008-02-18 09:41:16.847;serv_eximius
1C8048AC-232F-4C4C-9489-7EDEB3F9B2CC;NULL;0FEC0E63-7F28-4C5C-A72F-C1A1A2C05BC8;USD;1;46;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-02-22 15:16:47.457;serv_eximius;1C8048AC-232F-4C4C-9489-7EDEB3F9B2CC;2008-02-22 15:16:47.457;serv_eximius
B2A70034-CBA1-48B5-B9ED-89CECAA1F2BE;5;86389B14-F8D7-4233-B04D-72FBE88DC428;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-02-18 09:45:50.010;serv_eximius;B2A70034-CBA1-48B5-B9ED-89CECAA1F2BE;2008-02-18 09:45:50.010;serv_eximius
217A82EB-B879-499B-9DDB-06C7587A8921;NULL;E5BEA7C6-BCAB-447C-BF5D-5EB818148926;EUR;1;8;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-04-18 13:48:39.620;serv_eximius;217A82EB-B879-499B-9DDB-06C7587A8921;2008-04-18 13:48:39.620;serv_eximius
4AF467A3-565F-40E8-A26A-E6973F15CFFA;5;20752D8F-71B0-46B0-AEE2-18FAF2B6649D;EUR;1;8;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-02-18 09:54:31.793;serv_eximius;4AF467A3-565F-40E8-A26A-E6973F15CFFA;2008-02-18 09:54:31.793;serv_eximius
B29FCFB8-E433-4203-AB39-E2C92C147555;5;A237C5F3-13B2-4025-81EC-B479CB33C72C;EUR;1;4;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-02-18 09:56:27.250;serv_eximius;B29FCFB8-E433-4203-AB39-E2C92C147555;2008-02-18 09:56:27.250;serv_eximius
EF294732-CBB7-465B-B606-225DAE032C1E;5;2302F076-3430-4C08-AD44-5798BA15F4DB;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-02-18 09:59:22.163;serv_eximius;EF294732-CBB7-465B-B606-225DAE032C1E;2008-02-18 09:59:22.163;serv_eximius
94BE136C-FCFE-4D5E-A140-109D2E3889F0;NULL;33F1A4F9-C83B-469C-B5E5-0D172A5D709F;USD;1;405;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-02-18 14:31:18.833;serv_eximius;94BE136C-FCFE-4D5E-A140-109D2E3889F0;2008-02-18 14:31:18.833;serv_eximius
6E0E2BBC-1FFA-4BE8-B362-D78AEA97FDE4;NULL;340FA306-9523-4C88-B995-21C1583C89FF;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-04-18 13:59:09.963;serv_eximius;6E0E2BBC-1FFA-4BE8-B362-D78AEA97FDE4;2008-04-18 13:59:09.963;serv_eximius
6C8A79B7-38E6-4A47-BB0E-A96A658F4A5B;5;DC1BF5A5-3B52-4029-B8F5-3AF9D9F5C769;USD;1;402;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-05-05 15:58:37.053;serv_eximius;6C8A79B7-38E6-4A47-BB0E-A96A658F4A5B;2008-05-05 15:58:37.053;serv_eximius
378F9C3B-B66B-48B7-B059-B99F1982F2A6;NULL;6AFA0513-54D2-49C7-A138-23C39A359C57;USD;1;6;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-05-06 12:25:26.603;serv_eximius;378F9C3B-B66B-48B7-B059-B99F1982F2A6;2008-05-06 12:25:26.603;serv_eximius
C5AC4F03-9F8A-4978-95C8-6184BF7831F9;5;73874AD1-E080-4B59-94A9-41A87898C423;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-05-07 17:59:26.973;serv_eximius;C5AC4F03-9F8A-4978-95C8-6184BF7831F9;2008-05-07 17:59:26.973;serv_eximius
88561006-8DAB-4B3B-B1E7-D59D7DB3C44C;5;2010F7CA-2181-4D3B-884E-602B3A4C7F32;EUR;2;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-05-14 16:32:23.840;serv_eximius;1EF77DC8-2866-46FF-B211-15B5F13702D1;2008-05-22 15:54:08.623;serv_eximius
D82C44EF-166C-4A02-BB08-3C8C6258D68A;5;E73F1486-7550-4731-97F3-4BD0B7DFADEA;CHF;1;403;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-09-09 12:58:58.653;serv_eximius;D82C44EF-166C-4A02-BB08-3C8C6258D68A;2008-09-09 12:58:58.653;serv_eximius
EF0D7B0F-C399-4E8C-A0BF-05059530D6FA;5;E20F0BE3-48CA-4D23-9CDE-AA4F691383C4;EUR;1;3;1.000000;1.000000;BAPMSProdCatB.CQuotation;2008-05-21 16:54:54.327;serv_eximius;EF0D7B0F-C399-4E8C-A0BF-05059530D6FA;2008-05-21 16:54:54.327;serv_eximius
