ObjID;AverageWeightedDuration;EndDate;FollowUpDate;IsDefault;LastChangeByUser;LastChangeOnDate;LongDescription;ManagementType;PortfolioExternalID;PortfolioID;PortfolioType;Profile;ShortDescription;StartDate;ValuationCurrency;ModifiedForHistory;ValidFrom;ValidUntil;ClassName;Created;CreatedBy;LockID;Modified;ModifiedBy;Notepad;CopyOf;PerspectiveID;LevelID;CompositionTypeID;IsCoveragePortfolio;SubPortfolioTypeID;ObjID_CPortfolio;InvestmentObjectiveID;LiquidationTypeID;TermsAndConditionsVersionID;CustodyTypeID;NomineeIndicatorID;CostClassificationID;AdvisedRiskProfileID;RiskProfileDate;AccountDefaultingID;SoftLink;NoManagementFeeCalculation;ObjID_CManagementFeeGroup;AverageWeightedYield;ModelPortfolioTypeID;ResetCalendarStartDate;ResetFrequency;LifeCycleStatusId;RegulationID;ExposureBasisID;TargetGrossLeverageFactor;InitialCompositionDate;FiscalYearEndDay;FiscalYearEndMonth;ObjID_CSeededPortfolio;UID;RiskProfileExpirationDate;AbilityToBearLossID;InvestmentHorizonID;RiskToleranceID
DDA66373-5A45-4115-BF72-88DF4896B33C;NULL;2019-07-19 00:00:00.000;2017-01-12 00:00:00.000;0;NULL;NULL;NULL;2;2083;NULL;1;603;Fasterix B.V.;2017-01-12 00:00:00.000;EUR;2018-11-29 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2017-01-12 00:00:00.000;EXIMIUS_SUPPORT3;08B69C2D-BAA0-4460-ACF0-5C682B2F32C9;2019-07-19 11:07:00.827;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;DDA66373-5A45-4115-BF72-88DF4896B33C;NULL;1;NULL;NULL;NULL;NULL;603;2017-01-04 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;284;NULL;NULL;NULL;NULL
C082B0A9-EC8C-4D0A-8A02-DC500432112F;NULL;2018-02-14 00:00:00.000;2017-02-05 00:00:00.000;0;NULL;NULL;NULL;2;2084;NULL;1;1;C.A.M. Bierens B.V.;2017-01-27 00:00:00.000;EUR;2018-01-12 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2017-01-27 14:52:09.990;JMOKWAKAMOLIPUMA;8FFEE7F4-DD5C-4767-A345-642740C06A95;2018-02-14 11:29:27.687;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;C082B0A9-EC8C-4D0A-8A02-DC500432112F;NULL;1;NULL;NULL;NULL;NULL;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;285;NULL;NULL;NULL;NULL
EC254AD0-F6FC-4459-9CA8-8C300B85A13D;NULL;2018-02-14 00:00:00.000;2017-02-05 00:00:00.000;0;NULL;NULL;NULL;2;2085;NULL;1;1;C.A.M. Bierens B.V.;2017-01-27 00:00:00.000;EUR;2018-01-12 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2017-01-30 09:48:23.613;JMOKWAKAMOLIPUMA;8775A494-7179-4CCF-9922-ECDCB06A11EF;2018-02-14 11:32:01.580;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;EC254AD0-F6FC-4459-9CA8-8C300B85A13D;NULL;1;NULL;NULL;NULL;NULL;1;2017-01-17 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;286;NULL;NULL;NULL;NULL
D214292D-398A-4009-9657-2E2D0D8ED645;NULL;2019-08-23 00:00:00.000;2017-05-15 00:00:00.000;0;NULL;NULL;NULL;2;2086;NULL;1;2;Niclapip B.V.;2017-05-10 00:00:00.000;EUR;2018-11-29 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2017-05-10 00:00:00.000;JMOKWAKAMOLIPUMA;520C0935-4321-45E1-862B-9101D344FEC0;2019-08-23 10:37:47.210;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;D214292D-398A-4009-9657-2E2D0D8ED645;NULL;1;NULL;NULL;NULL;NULL;NULL;2017-04-20 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;287;NULL;NULL;NULL;NULL
9FF5BDAD-F055-408B-AE3C-653E2C6CAB13;NULL;2021-09-16 00:00:00.000;2012-03-01 00:00:00.000;0;NULL;NULL;NULL;602;2091;NULL;1;1;De Water Pharmasupport B.V.;2012-03-01 00:00:00.000;EUR;2019-11-29 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2012-03-01 00:00:00.000;JMOKWAKAMOLIPUMA;8B3977DF-CE73-4406-966D-DA41C5BC49E5;2021-09-16 09:47:00.873;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;9FF5BDAD-F055-408B-AE3C-653E2C6CAB13;NULL;1;NULL;NULL;NULL;NULL;603;2012-02-20 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;288;NULL;NULL;NULL;NULL
F3AA8513-9DAC-4065-A501-5EF3C57210C4;NULL;2017-11-15 00:00:00.000;2012-03-15 00:00:00.000;0;NULL;NULL;NULL;2;2095;NULL;1;2;Ommeswaay Holding B.V.;2012-03-15 00:00:00.000;EUR;2014-06-12 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2012-03-15 00:00:00.000;JMOKWAKAMOLIPUMA;E13EB452-8228-4815-A27B-19E1F785C78F;2017-11-15 12:08:19.343;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;F3AA8513-9DAC-4065-A501-5EF3C57210C4;NULL;1;NULL;NULL;NULL;NULL;2;2012-03-08 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;289;NULL;NULL;NULL;NULL
58089F44-C269-457D-B56E-262FCA8DF2D0;NULL;NULL;2013-11-18 00:00:00.000;0;NULL;NULL;NULL;2;50000;NULL;1;2;Mevrouw M.C. Dijkman - Dijker;2013-11-01 00:00:00.000;EUR;2021-11-18 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2013-11-28 12:23:54.633;EXIMIUS_SUPPORT1;1CCBBF3D-82A8-4208-96FF-6BC3E7273FAC;2021-11-18 09:51:05.440;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;58089F44-C269-457D-B56E-262FCA8DF2D0;NULL;1;NULL;NULL;NULL;NULL;602;2013-10-17 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;290;NULL;NULL;NULL;NULL
79503A88-CF91-4054-A46E-2213F808755B;NULL;NULL;2014-07-14 00:00:00.000;0;NULL;NULL;NULL;2;50001;NULL;1;1;De heer W.A. van Strien;2014-06-14 00:00:00.000;EUR;2021-11-18 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-06-14 00:00:00.000;JMOKWAKAMOLIPUMA;71CA80A3-6EA0-4736-B5D3-4F926B3BEBB7;2021-11-18 09:51:56.820;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;79503A88-CF91-4054-A46E-2213F808755B;NULL;1;NULL;NULL;NULL;NULL;NULL;2014-06-02 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;291;NULL;NULL;NULL;NULL
77A388A4-46C7-45D1-9DFC-B882B59122A9;NULL;NULL;2014-07-14 00:00:00.000;0;NULL;NULL;NULL;2;50002;NULL;1;1;Dhr. J. van Straten e/o Mevr. E.M. van Straten-van Strien;2014-06-14 00:00:00.000;EUR;2021-11-18 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-06-14 00:00:00.000;JMOKWAKAMOLIPUMA;0208FF69-9AB2-4A52-839D-48B3BC19BCFF;2021-11-18 09:52:29.350;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;77A388A4-46C7-45D1-9DFC-B882B59122A9;NULL;1;NULL;NULL;NULL;NULL;NULL;2014-06-02 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;292;NULL;NULL;NULL;NULL
5D0919FC-75B7-419B-9DC5-5C2C65BE2800;NULL;2018-06-22 00:00:00.000;2014-09-03 00:00:00.000;0;NULL;NULL;NULL;2;50004;NULL;1;603;Dhr. F.W.J. Sweerts e/o Mevr. D.H.M. Sweerts-Schroeders;2014-08-08 00:00:00.000;EUR;2018-01-31 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-08-08 14:59:37.330;JMOKWAKAMOLIPUMA;B7ACACEA-A41F-4A6D-BD5C-AA60584789D5;2018-06-22 14:34:45.063;HJACQUEMIN;Instructie cliënt (10/2016) enkel Euro of USD in pfte - andere vreemde valuta converteren !;NULL;NULL;NULL;NULL;NULL;1;5D0919FC-75B7-419B-9DC5-5C2C65BE2800;NULL;1;NULL;NULL;NULL;NULL;NULL;2014-08-04 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;293;NULL;NULL;NULL;NULL
48635144-21E8-4A73-AD9F-869EDA6E2AF9;NULL;2017-05-12 00:00:00.000;2014-12-17 00:00:00.000;0;NULL;NULL;NULL;2;50005;NULL;1;1;De heer en mevrouw Vanspeybrouck-Van de Kelft;2014-12-01 00:00:00.000;EUR;2015-12-03 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-12-01 00:00:00.000;JMOKWAKAMOLIPUMA;0626F0DD-AE52-4D68-86E5-D920F7D6BF4A;2017-05-12 16:16:35.427;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;48635144-21E8-4A73-AD9F-869EDA6E2AF9;NULL;1;NULL;NULL;NULL;NULL;2;2014-12-01 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;294;NULL;NULL;NULL;NULL
5EE6C832-A7E7-4EAA-8798-8521D1905328;NULL;2020-11-19 00:00:00.000;2015-06-22 00:00:00.000;0;NULL;NULL;NULL;2;50007;NULL;1;603;E.F.P. Peterse;2015-06-22 00:00:00.000;EUR;2017-08-24 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-06-22 16:43:32.737;JMOKWAKAMOLIPUMA;8905BDE7-83FF-4664-8556-CA9239016EC1;2020-11-19 16:44:33.277;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;5EE6C832-A7E7-4EAA-8798-8521D1905328;NULL;1;NULL;NULL;NULL;NULL;2;2015-05-06 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;295;NULL;NULL;NULL;NULL
4768E936-9F1E-4C10-9154-36E243AF9B4B;NULL;2017-05-12 00:00:00.000;2015-05-18 00:00:00.000;0;NULL;NULL;NULL;2;50008;NULL;1;2;F.L.M. van der Zalm e/o P.W.M. van der Zalm-Vijverberg;2015-05-18 00:00:00.000;EUR;2016-05-12 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-05-18 12:15:33.800;JMOKWAKAMOLIPUMA;6BC3DCCA-9132-47D9-9DAE-FE4A227AF6D7;2017-05-12 16:22:22.897;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;4768E936-9F1E-4C10-9154-36E243AF9B4B;NULL;1;NULL;NULL;NULL;NULL;2;2015-04-15 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;296;NULL;NULL;NULL;NULL
5E9413F2-CE09-4DE4-98FA-CE0C446BAC31;0.000000000;NULL;2014-01-28 00:00:00.000;NULL;NULL;NULL;NULL;602;90000;NULL;2;601;Meunerie Liégeois S.A. - Portefeuille Consolidé;2014-04-24 00:00:00.000;EUR;2014-04-24 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-04-24 17:37:15.103;EXIMIUS_SUPPORT1;6D573AD8-2E19-4135-8C6F-FEB5C70DB5EC;2014-04-24 17:58:35.597;EXIMIUS_SUPPORT1;NULL;NULL;NULL;NULL;NULL;0;5;5E9413F2-CE09-4DE4-98FA-CE0C446BAC31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;297;NULL;NULL;NULL;NULL
604B9F33-4A51-43EA-AC1F-649FC64F4ED7;NULL;2019-10-17 00:00:00.000;2014-04-04 00:00:00.000;0;NULL;NULL;NULL;602;90001;NULL;1;601;Meunerie Liégeois S.A. - ABN Amro 0224710;2013-12-31 00:00:00.000;EUR;2016-04-12 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-04-23 15:36:49.833;EXIMIUS_SUPPORT1;1EBFB9A2-FFA8-4951-841C-F955F6596C80;2019-10-17 09:40:07.790;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;604B9F33-4A51-43EA-AC1F-649FC64F4ED7;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;298;NULL;NULL;NULL;NULL
E96C77FB-78A7-43B0-89EE-85DB993FC5B4;NULL;2019-10-17 00:00:00.000;2014-04-04 00:00:00.000;0;NULL;NULL;NULL;602;90002;NULL;1;601;Meunerie Liégeois S.A. - Puilaetco 514-0058734-22;2013-12-31 00:00:00.000;EUR;2014-04-24 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-04-23 15:40:32.800;EXIMIUS_SUPPORT1;F3E5FD89-2E41-4B1A-8FE5-D1ED49C03091;2019-10-17 09:42:36.023;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;E96C77FB-78A7-43B0-89EE-85DB993FC5B4;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;299;NULL;NULL;NULL;NULL
406755B9-031F-4881-BF3B-EABDA0886EDF;NULL;2019-10-17 00:00:00.000;2014-09-30 00:00:00.000;0;NULL;NULL;NULL;602;90003;NULL;1;601;Liegeois PDWL Consolidé;2014-09-29 00:00:00.000;EUR;2017-06-29 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-09-29 00:00:00.000;JMOKWAKAMOLIPUMA;611C2C4C-9FBD-4F1B-9536-C0EF436AB6A5;2019-10-17 09:44:26.833;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;406755B9-031F-4881-BF3B-EABDA0886EDF;NULL;1;NULL;NULL;NULL;NULL;601;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;300;NULL;NULL;NULL;NULL
7077FCA9-0E7E-498F-A5D9-354A6FE128E7;NULL;2019-10-17 00:00:00.000;2014-09-29 00:00:00.000;0;NULL;NULL;NULL;602;90004;NULL;1;601;Liegeois PDWB JL;2014-09-29 00:00:00.000;EUR;2014-09-29 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-09-29 00:00:00.000;JMOKWAKAMOLIPUMA;6343005B-FDDB-4C85-9743-FC70D98DBDA8;2019-10-17 09:45:21.550;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;7077FCA9-0E7E-498F-A5D9-354A6FE128E7;NULL;1;NULL;NULL;NULL;NULL;601;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;301;NULL;NULL;NULL;NULL
AD60F6E5-670A-4BBF-9F24-DED47A85BAF4;NULL;2019-10-17 00:00:00.000;2014-09-29 00:00:00.000;0;NULL;NULL;NULL;602;90005;NULL;1;601;Liegeois PDWB LL;2014-09-29 00:00:00.000;EUR;2014-09-29 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-09-29 00:00:00.000;JMOKWAKAMOLIPUMA;CAC77FC4-B32F-49AE-B431-6A304EC83F33;2019-10-17 09:46:58.510;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;AD60F6E5-670A-4BBF-9F24-DED47A85BAF4;NULL;1;NULL;NULL;NULL;NULL;601;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;302;NULL;NULL;NULL;NULL
1FF1A3C9-98D2-4BF6-AD51-D7341C3F2363;NULL;NULL;2017-06-11 00:00:00.000;0;NULL;NULL;NULL;602;90006;NULL;1;601;Dhr. Bralten en Mevr. Rothschild;2017-06-10 00:00:00.000;EUR;2023-12-18 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2017-07-13 13:55:06.313;HJACQUEMIN;9007628A-6D71-4B84-9738-28CEF4735729;2023-12-18 11:47:35.927;RLEUKEMANS;NULL;NULL;NULL;NULL;NULL;NULL;1;1FF1A3C9-98D2-4BF6-AD51-D7341C3F2363;NULL;1;NULL;NULL;NULL;NULL;601;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;303;NULL;NULL;NULL;NULL
CF403C3F-1888-4244-9815-CB9F6C985DB5;NULL;NULL;2017-07-18 00:00:00.000;0;NULL;NULL;NULL;602;91202;NULL;1;601;Vruchtgebruik - Mevr. Vervaeke Ghislaine;2017-06-26 00:00:00.000;EUR;2023-02-13 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2017-06-27 16:02:15.997;HJACQUEMIN;456C3636-D0DA-42FB-BE3A-7A9DF6698D3E;2023-02-13 16:15:55.510;HJACQUEMIN;WATCH: change income to EUR quarterly;NULL;NULL;NULL;NULL;NULL;1;CF403C3F-1888-4244-9815-CB9F6C985DB5;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;304;NULL;NULL;NULL;NULL
54DB73EB-DCCC-44EB-AE5B-ABF7B8731921;NULL;2020-08-06 00:00:00.000;2017-05-03 00:00:00.000;0;NULL;NULL;Management end date: 03-08-2020;602;92064;NULL;1;2;SOCIETE D'ACTIVITES DE VERNEUIL ENTREPOT;2017-05-03 00:00:00.000;EUR;2020-08-06 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2017-05-03 00:00:00.000;JMOKWAKAMOLIPUMA;01764506-7A26-4E76-A56A-4D3C68AB51AD;2020-08-06 16:24:54.173;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;NULL;1;54DB73EB-DCCC-44EB-AE5B-ABF7B8731921;NULL;1;NULL;NULL;NULL;NULL;602;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;305;NULL;NULL;NULL;NULL
AACD719C-045E-486D-96EB-D2FFF6E48B55;NULL;NULL;2017-02-14 00:00:00.000;0;NULL;NULL;NULL;3;95000;NULL;1;1;Wealtheon World Equity Fund;2017-01-29 00:00:00.000;EUR;2018-12-05 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2017-01-29 00:00:00.000;JVANSPEYBROUCK;B51228F6-5A46-400F-90EE-37A6B71D41AB;2018-12-05 15:31:11.353;HJACQUEMIN;NULL;NULL;NULL;NULL;NULL;0;1;AACD719C-045E-486D-96EB-D2FFF6E48B55;NULL;1;NULL;NULL;NULL;NULL;1;2017-01-29 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;306;NULL;NULL;NULL;NULL
8B33E7E0-D982-4132-9283-0CC2ACF09D87;0.000000000;NULL;NULL;0;NULL;NULL;NULL;602;99999;NULL;3;601;Not Managed;2014-04-23 00:00:00.000;EUR;2014-04-23 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2014-04-23 15:34:27.803;EXIMIUS_SUPPORT1;EF95B356-C16D-4D6F-BC4B-946677DE7B0C;2014-04-23 15:34:27.803;EXIMIUS_SUPPORT1;NULL;NULL;1;1;1;NULL;-1;8B33E7E0-D982-4132-9283-0CC2ACF09D87;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.000000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;307;NULL;NULL;NULL;NULL
B29190D8-74D1-47C3-BD4F-B46BF48A6D3D;0.000000000;NULL;NULL;0;NULL;NULL;NULL;2;A1;NULL;3;601;A1 - EQUITIES - A-LIST;2007-10-31 00:00:00.000;EUR;2007-10-31 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2007-10-31 14:07:05.817;JAN;F7434478-610C-44B2-8A97-AA290288DA48;2017-08-02 11:01:36.600;JMOKWAKAMOLIPUMA;NULL;NULL;NULL;NULL;1;NULL;-1;B29190D8-74D1-47C3-BD4F-B46BF48A6D3D;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.000000000;1;NULL;NULL;NULL;NULL;NULL;NULL;2017-08-02 00:00:00.000;NULL;NULL;NULL;308;NULL;NULL;NULL;NULL
5E16EEA0-2FA1-4BA2-A342-2DF39191E5D8;0.000000000;NULL;NULL;0;NULL;NULL;NULL;2;A2;NULL;3;601;A2 - EQUITIES - B-LIST;2007-11-06 00:00:00.000;EUR;2007-11-06 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2007-11-06 12:25:15.700;JAN;C14BBD4F-3D97-431F-9DDC-10117FE0C9EA;2017-08-02 11:09:13.183;JMOKWAKAMOLIPUMA;NULL;NULL;NULL;NULL;1;NULL;-1;5E16EEA0-2FA1-4BA2-A342-2DF39191E5D8;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.000000000;1;NULL;NULL;NULL;NULL;NULL;NULL;2017-08-02 00:00:00.000;NULL;NULL;NULL;309;NULL;NULL;NULL;NULL
1948A4BC-27F7-418C-A6A6-EF7251D2D28D;0.000000000;NULL;NULL;0;NULL;NULL;NULL;2;A3;NULL;3;601;A3 - EQUITIES - C-LIST;2007-11-06 00:00:00.000;EUR;2007-11-06 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2007-11-06 13:07:32.640;JAN;48201875-4B73-4DC2-A29E-B1DAC64BE095;2017-07-24 13:26:47.283;EXIMIUS_SUPPORT1;NULL;NULL;NULL;NULL;1;NULL;-1;1948A4BC-27F7-418C-A6A6-EF7251D2D28D;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.000000000;1;NULL;NULL;NULL;NULL;NULL;NULL;2017-07-24 00:00:00.000;NULL;NULL;NULL;310;NULL;NULL;NULL;NULL
00634BD0-FB66-462D-B502-E3F42EB23E6B;0.000000000;NULL;NULL;0;NULL;NULL;;2;A9;NULL;3;601;Wealtheon Equity Fund;2017-07-10 00:00:00.000;EUR;2017-07-10 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2017-07-10 15:11:40.960;EXIMIUS_SUPPORT1;74444D54-DE09-4860-94DA-E146CC03EE8F;2017-07-10 15:11:40.960;EXIMIUS_SUPPORT1;NULL;NULL;NULL;NULL;2;NULL;-1;00634BD0-FB66-462D-B502-E3F42EB23E6B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.000000000;1;NULL;NULL;NULL;NULL;NULL;NULL;2017-07-10 00:00:00.000;NULL;NULL;NULL;311;NULL;NULL;NULL;NULL
D06E8BC0-3644-4BBE-BD01-D543436600E2;0.000000000;NULL;NULL;0;NULL;NULL;NULL;2;D131;NULL;3;604;FIXED INCOME - A3/O1;2009-06-26 00:00:00.000;EUR;2009-06-26 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2009-06-26 16:48:28.110;eximius;19F1AAF4-E1BD-43E6-AF30-0EA0F48371E6;2017-08-04 15:35:08.087;EXIMIUS_SUPPORT1;NULL;NULL;1;1;1;NULL;-1;D06E8BC0-3644-4BBE-BD01-D543436600E2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.000000000;2;NULL;NULL;NULL;NULL;NULL;NULL;2017-08-04 00:00:00.000;NULL;NULL;NULL;312;NULL;NULL;NULL;NULL
8FFCC5C3-339B-4483-9691-A3B59621F99D;0.000000000;NULL;NULL;-1;NULL;NULL;;2;D132;NULL;3;604;FIXED INCOME - A3/O2;2009-06-26 00:00:00.000;EUR;2009-06-26 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2009-06-26 16:54:58.870;eximius;A1FE422A-802A-4334-82FF-734296F50C4A;2017-08-04 15:55:14.253;HJACQUEMIN;NULL;NULL;1;1;1;NULL;-1;8FFCC5C3-339B-4483-9691-A3B59621F99D;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.000000000;2;NULL;NULL;NULL;NULL;NULL;NULL;2017-08-04 00:00:00.000;NULL;NULL;NULL;313;NULL;NULL;NULL;NULL
16379C67-2E5B-4EFD-AC1C-0E3C3D9786F8;0.000000000;NULL;NULL;0;NULL;NULL;NULL;2;D133;NULL;3;604;FIXED INCOME - A3/O3;2009-06-26 00:00:00.000;EUR;2009-06-26 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2009-06-26 16:57:00.507;eximius;2DD1B18F-1866-470D-A91D-C693FE90BBE3;2017-08-04 15:37:25.083;EXIMIUS_SUPPORT1;NULL;NULL;1;1;1;NULL;-1;16379C67-2E5B-4EFD-AC1C-0E3C3D9786F8;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.000000000;2;NULL;NULL;NULL;NULL;NULL;NULL;2017-08-04 00:00:00.000;NULL;NULL;NULL;314;NULL;NULL;NULL;NULL
D1AF291A-A75D-4C7E-AF15-E52E708CDC1A;0.000000000;NULL;NULL;0;NULL;NULL;;2;D134;NULL;3;604;FIXED INCOME - A3/O4;2015-04-27 00:00:00.000;EUR;2015-04-27 00:00:00.000;NULL;NULL;BAPMSPB.CPortfolio;2015-04-27 10:55:47.677;JMOKWAKAMOLIPUMA;87CF4CD7-F688-4848-BE0C-9E2909006768;2017-08-04 16:00:17.993;EXIMIUS_SUPPORT1;NULL;NULL;1;1;1;NULL;-1;D1AF291A-A75D-4C7E-AF15-E52E708CDC1A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.000000000;2;NULL;NULL;NULL;NULL;NULL;NULL;2017-08-04 00:00:00.000;NULL;NULL;NULL;315;NULL;NULL;NULL;NULL
