PortfolioID;PortfolioCurrency;SecurityID;SecurityCurrency;SecurityFullName;SecurityType;OptionClass;OptionStrikeDate;OptionStrikePrice;OptionCallPutIndicator;HoldingsDate;Quantity;Price;MarketValueInLocalCurrency;MarketValueInPortfolioCurrency;SecurityLongName;SecurityISIN;SecurityExchangeCode;SecurityMarketIdentificationCode;SecurityIsHelpFund;SecurityCorrectionalFraction;SecurityExpirationDate;SecurityContractSize;SecurityOptionStrikeCurrency;SecurityAdministrationUnit;SecurityOrderStream
0555479080;EUR;078013;USD;SYNOPSYS;SHS;;;;;2024-10-18;430;507.03;218022.9;201202.43;SYNOPSYS;US8716071076;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;079481;USD;MICROSOFT;SHS;;;;;2024-10-18;1240;418.16;518518.4;478514.71;MICROSOFT;US5949181045;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;079557;USD;THERMO FISHER SCIENT;SHS;;;;;2024-10-18;475;601.71;285812.25;263761.83;THERMO FISHER SCIENTIFIC;US8835561023;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;090414;EUR;L OREAL;SHS;;;;;2024-10-18;610;372.7;227347;227347;L OREAL;FR0000120321;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;090649;USD;APPLIED MATERIALS;SHS;;;;;2024-10-18;1280;186.36;238540.8;220137.38;APPLIED MATERIALS;US0382221051;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;091573;USD;ADOBE;SHS;;;;;2024-10-18;320;494.9;158368;146149.91;ADOBE;US00724F1012;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;092895;USD;STRYKER CORP;SHS;;;;;2024-10-18;660;369.56;243909.6;225091.97;STRYKER CORP;US8636671013;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;093413;USD;COCA-COLA;SHS;;;;;2024-10-18;4085;70.44;287747.4;265547.69;COCA-COLA CO;US1912161007;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;093892;USD;MARSH AND MCLENNAN;SHS;;;;;2024-10-18;454;224.66;101995.64;94126.68;MARSH AND MCLENNAN;US5717481023;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;094329;USD;SHERWIN WILLIAM;SHS;;;;;2024-10-18;290;388.36;112624.4;103935.43;SHERWIN-WILLIAMS CO;US8243481061;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;099567;USD;NIKE B;SHS;;;;;2024-10-18;2335;82.92;193618.2;178680.56;NIKE B;US6541061031;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;201374;USD;NETFLIX;SHS;;;;;2024-10-18;200;763.89;152778;140991.18;NETFLIX;US64110L1061;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;201671;USD;ALPHABET A;SHS;;;;;2024-10-18;2250;163.42;367695;339327.33;ALPHABET A;US02079K3059;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;202327;EUR;ISH SP 500 ENERGY;SHS;;;;;2024-10-18;24700;8.36;206689.6;206689.6;ISHARES SP 500 ENERGY SECTOR ETF ACC;IE00B42NKQ00;0830;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;204086;CHF;STRAUMANN HOLDING;SHS;;;;;2024-10-18;1340;130.6;175004;186452.17;STRAUMANN HOLDING;CH1175448666;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;204463;SEK;ATLAS COPCO A;SHS;;;;;2024-10-18;12100;183.55;2220955;194954.1;ATLAS COPCO A;SE0017486889;SSS;XSTO;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;204804;USD;AMAZON.COM;SHS;;;;;2024-10-18;2132;188.99;402926.68;371840.89;AMAZON.COM;US0231351067;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;207476;USD;INTUITIVE SURGICAL;SHS;;;;;2024-10-18;400;521.15;208460;192377.31;INTUITIVE SURGICAL;US46120E6023;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;211689;CHF;CIE FIN RICHEMONT;SHS;;;;;2024-10-18;820;127.45;104509;111345.62;CIE FINANCIERE RICHEMONT;CH0210483332;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;212422;DKK;NOVO NORDISK B;SHS;;;;;2024-10-18;915;807.2;738588;99044.95;NOVO NORDISK B;DK0062498333;SDC;XCSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;215989;USD;NVIDIA CORP;SHS;;;;;2024-10-18;3715;138;512670;473117.51;NVIDIA CORP;US67066G1040;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;217464;EUR;ROBECO QI EM I ACC;SHS;;;;;2024-10-18;4500;126.58;569610;569610;ROBECO QI EMERGING MARKETS FUND I ACC;LU0951559524;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;217526;EUR;FIRST TRUST GLOBAL;SHS;;;;;2024-10-18;5683;36.74;208793.42;208793.42;FIRST TRUST GLOBAL FUNDS ETF ACC;IE00BF16M727;0830;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;226343;USD;MASTERCARD;SHS;;;;;2024-10-18;550;516.34;283987;262077.4;MASTERCARD;US57636Q1040;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;226675;EUR;HERMES INTERN;SHS;;;;;2024-10-18;38;2089;79382;79382;HERMES INTERNATIONAL;FR0000052292;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;234889;USD;MERCK AND CO;SHS;;;;;2024-10-18;2015;108.7;219030.5;202132.3;MERCK AND CO;US58933Y1055;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;236535;EUR;AIR LIQUIDE;SHS;;;;;2024-10-18;1639;173.68;284661.52;284661.52;AIR LIQUIDE;FR0000120073;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;245616;USD;SERVICENOW;SHS;;;;;2024-10-18;210;921.75;193567.5;178633.77;SERVICENOW;US81762P1021;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;247237;USD;MSCI INC;SHS;;;;;2024-10-18;460;608.02;279689.2;258111.18;MSCI INC;US55354G1004;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;254922;USD;EQUINIX_REIT;SHS;;;;;2024-10-18;100;895.2;89520;82613.53;EQUINIX REIT;US29444U7000;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;256070;SEK;ASSA ABLOY B;SHS;;;;;2024-10-18;7710;340;2621400;230104.92;ASSA ABLOY B;SE0007100581;SSS;XSTO;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;266262;USD;VISA A;SHS;;;;;2024-10-18;1250;290.62;363275;335248.33;VISA A;US92826C8394;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;274265;USD;ACCENTURE A    AM NT;SHS;;;;;2024-10-18;730;376.86;275107.8;253883.23;ACCENTURE A            AM NOT;IE00B4BNMY34;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;275763;EUR;PICTET MONEY EUR CAP;SHS;;;;;2024-10-18;350;145.57;50950.97;50950.97;PICTET SH-TERM MONEY MARKET EUR I CAP;LU0128494944;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;287307;CHF;SIKA;SHS;;;;;2024-10-18;715;255;182325;194252.08;SIKA;CH0418792922;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;294104;USD;APPLE;SHS;;;;;2024-10-18;1900;235;446500;412052.53;APPLE;US0378331005;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0555479080;EUR;;EUR;;;;;;;2024-10-18;;;60370.05;60370.05;;;;;;;;;;;
0625853814;EUR;;EUR;;;;;;;2024-10-18;;;7350.58;7350.58;;;;;;;;;;;
0118181963;EUR;038149;EUR;EXOR;SHS;;;;;2024-10-18;715;98.7;70570.5;70570.5;EXOR;NL0012059018;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0118181963;EUR;060045;USD;PERSHING SQUARE HOLD;SHS;;;;;2024-10-18;2330;48.25;112422.5;103749.1;PERSHING SQUARE HOLDINGS;GG00BPFJTF46;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0118181963;EUR;062554;EUR;VOLKSWAGEN PA;SHS;;;;;2024-10-18;155;91.92;14247.6;14247.6;P A VOLKSWAGEN;DE0007664039;0044;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;079463;CAD;FAIRFAX FIN HOLD;SHS;;;;;2024-10-18;60;1728.54;103712.4;69418.86;FAIRFAX FINANCIAL HOLDINGS;CA3039011026;NCT;XTSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;086881;EUR;TESSENDERLO;SHS;;;;;2024-10-18;1210;25.85;31278.5;31278.5;TESSENDERLO;BE0003555639;0006;XBRU;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;087292;SGD;DBSH;SHS;;;;;2024-10-18;1780;39.7;70666;49729.78;DBS GROUP HOLDINGS;SG1L01001701;FMS;XSES;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;094063;USD;OCCIDENTAL PET;SHS;;;;;2024-10-18;830;51.66;42877.8;39569.78;OCCIDENTAL PETROLEUM CORP;US6745991058;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;097672;GBP;BARRATT REDROW PLC;SHS;;;;;2024-10-18;6170;4.88;30109.6;36266.61;BARRATT REDROW PLC;GB0000811801;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;200664;USD;FERGUSON ENTRPRISES;SHS;;;;;2024-10-18;165;204.48;33739.2;31136.22;FERGUSON ENTERPRISES;US31488V1070;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;200799;EUR;AZVALOR LU INT I CAP;SHS;;;;;2024-10-18;35;1950.35;68262.47;68262.47;AZVALOR LUX INTERNATIONAL I CAP;LU1333146287;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;201671;USD;ALPHABET A;SHS;;;;;2024-10-18;495;163.42;80892.9;74652.01;ALPHABET A;US02079K3059;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;203907;USD;MOHAWK INDUSTRIES;SHS;;;;;2024-10-18;415;161.05;66835.75;61679.37;MOHAWK INDUSTRIES;US6081901042;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;204965;GBP;GSK;SHS;;;;;2024-10-18;2125;14.76;31365;37770.99;GSK;GB00BN7SWP63;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;215088;CAD;ATS CORPORATION;SHS;;;;;2024-10-18;1765;43.49;76759.85;51378.44;ATS CORPORATION;CA00217Y1043;NCT;XTSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;235398;DKK;DSV;SHS;;;;;2024-10-18;370;1496.5;553705;74252.06;DSV;DK0060079531;SDC;XCSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;239688;USD;BERKSHIRE HATHAWAY B;SHS;;;;;2024-10-18;265;464.8;123172;113669.28;BERKSHIRE HATHAWAY B;US0846707026;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;244867;USD;META PLATFORMS;SHS;;;;;2024-10-18;90;576.47;51882.3;47879.58;META PLATFORMS;US30303M1027;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;259054;USD;CHARTER COMM;SHS;;;;;2024-10-18;145;325.61;47213.45;43570.93;CHARTER COMMUNICATIONS;US16119P1084;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;276305;USD;LONGLEAF PART;SHS;;;;;2024-10-18;5275;13.73;72425.75;66852.71;LONGLEAF PARTNERS AS PACIFIC I CAP;IE00BSL7D176;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;280499;USD;YUM CHINA HOLDINGS;SHS;;;;;2024-10-18;645;43.83;28270.35;26089.29;YUM CHINA HOLDINGS;US98850P1093;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;293784;USD;CENTURY COMMUNITIES;SHS;;;;;2024-10-18;605;102.9;62254.5;57451.57;CENTURY COMMUNITIES;US1565043007;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;295115;HKD;ALIBABA       HK NOT;SHS;;;;;2024-10-18;2300;100.5;231150;27483.18;ALIBABA                    HK NOT;KYG017191142;FHH;XHKG;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;295995;USD;NMI HOLDINGS;SHS;;;;;2024-10-18;2900;40.42;117218;108174.63;NMI HOLDINGS;US6292093050;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;296033;EUR;COBAS SEL PA EUR CAP;SHS;;;;;2024-10-18;3;24532.41;73597.23;73597.23;COBAS LU SELECTION PA EUR CAP;LU1372006947;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;296131;EUR;MAGALLANES VAL R CAP;SHS;;;;;2024-10-18;545;193.74;105589.44;105589.44;MAGALLANES VAL INV EUROPEAN EQT R CAP;LU1330191542;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0118181963;EUR;;EUR;;;;;;;2024-10-18;;;36467.12;36467.12;;;;;;;;;;;
0102689466;EUR;052763;GBP;ASHTEAD GROUP;SHS;;;;;2024-10-18;195;59.02;11508.9;13859.48;ASHTEAD GROUP;GB0000536739;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;055934;EUR;LVMH;SHS;;;;;2024-10-18;15;623.2;9348;9348;LVMH;FR0000121014;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;061299;USD;EDWARDS LIFESCIENCES;SHS;;;;;2024-10-18;130;70.27;9135.1;8430.33;EDWARDS LIFESCIENCES CORP;US28176E1082;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;071932;EUR;ASML  HOLDING;SHS;;;;;2024-10-18;22;664.5;14619;14619;ASML HOLDING;NL0010273215;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0102689466;EUR;078013;USD;SYNOPSYS;SHS;;;;;2024-10-18;23;507.03;11661.69;10761.99;SYNOPSYS;US8716071076;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;079481;USD;MICROSOFT;SHS;;;;;2024-10-18;44;418.16;18399.04;16979.55;MICROSOFT;US5949181045;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;079557;USD;THERMO FISHER SCIENT;SHS;;;;;2024-10-18;21;601.71;12635.91;11661.05;THERMO FISHER SCIENTIFIC;US8835561023;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;090414;EUR;L OREAL;SHS;;;;;2024-10-18;25;372.7;9317.5;9317.5;L OREAL;FR0000120321;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;090649;USD;APPLIED MATERIALS;SHS;;;;;2024-10-18;80;186.36;14908.8;13758.59;APPLIED MATERIALS;US0382221051;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;091573;USD;ADOBE;SHS;;;;;2024-10-18;25;494.9;12372.5;11417.96;ADOBE;US00724F1012;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;092895;USD;STRYKER CORP;SHS;;;;;2024-10-18;36;369.56;13304.16;12277.74;STRYKER CORP;US8636671013;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;094329;USD;SHERWIN WILLIAM;SHS;;;;;2024-10-18;35;388.36;13592.6;12543.93;SHERWIN-WILLIAMS CO;US8243481061;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;201671;USD;ALPHABET A;SHS;;;;;2024-10-18;80;163.42;13073.6;12064.97;ALPHABET A;US02079K3059;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;204086;CHF;STRAUMANN HOLDING;SHS;;;;;2024-10-18;67;130.6;8750.2;9322.61;STRAUMANN HOLDING;CH1175448666;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;204463;SEK;ATLAS COPCO A;SHS;;;;;2024-10-18;500;183.55;91775;8055.95;ATLAS COPCO A;SE0017486889;SSS;XSTO;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;204804;USD;AMAZON.COM;SHS;;;;;2024-10-18;80;188.99;15119.2;13952.75;AMAZON.COM;US0231351067;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;207476;USD;INTUITIVE SURGICAL;SHS;;;;;2024-10-18;40;521.15;20846;19237.73;INTUITIVE SURGICAL;US46120E6023;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;214660;USD;SALESFORCE.COM;SHS;;;;;2024-10-18;40;292.94;11717.6;10813.59;SALESFORCE.COM;US79466L3024;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;215989;USD;NVIDIA CORP;SHS;;;;;2024-10-18;180;138;24840;22923.59;NVIDIA CORP;US67066G1040;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;226343;USD;MASTERCARD;SHS;;;;;2024-10-18;35;516.34;18071.9;16677.65;MASTERCARD;US57636Q1040;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;245616;USD;SERVICENOW;SHS;;;;;2024-10-18;17;921.75;15669.75;14460.83;SERVICENOW;US81762P1021;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;247237;USD;MSCI INC;SHS;;;;;2024-10-18;20;608.02;12160.4;11222.23;MSCI INC;US55354G1004;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;274265;USD;ACCENTURE A    AM NT;SHS;;;;;2024-10-18;30;376.86;11305.8;10433.56;ACCENTURE A            AM NOT;IE00B4BNMY34;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;287307;CHF;SIKA;SHS;;;;;2024-10-18;30;255;7650;8150.44;SIKA;CH0418792922;0004;XSWX;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;294104;USD;APPLE;SHS;;;;;2024-10-18;70;235;16450;15180.88;APPLE;US0378331005;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0102689466;EUR;;EUR;;;;;;;2024-10-18;;;5122.12;5122.12;;;;;;;;;;;
0100022634;EUR;038149;EUR;EXOR;SHS;;;;;2024-10-18;335;98.7;33064.5;33064.5;EXOR;NL0012059018;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0100022634;EUR;060045;USD;PERSHING SQUARE HOLD;SHS;;;;;2024-10-18;970;48.25;46802.5;43191.69;PERSHING SQUARE HOLDINGS;GG00BPFJTF46;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0100022634;EUR;062554;EUR;VOLKSWAGEN PA;SHS;;;;;2024-10-18;65;91.92;5974.8;5974.8;P A VOLKSWAGEN;DE0007664039;0044;XETR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;079463;CAD;FAIRFAX FIN HOLD;SHS;;;;;2024-10-18;25;1728.54;43213.5;28924.52;FAIRFAX FINANCIAL HOLDINGS;CA3039011026;NCT;XTSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;086881;EUR;TESSENDERLO;SHS;;;;;2024-10-18;500;25.85;12925;12925;TESSENDERLO;BE0003555639;0006;XBRU;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;087292;SGD;DBSH;SHS;;;;;2024-10-18;772;39.7;30648.4;21568.2;DBS GROUP HOLDINGS;SG1L01001701;FMS;XSES;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;094063;USD;OCCIDENTAL PET;SHS;;;;;2024-10-18;345;51.66;17822.7;16447.68;OCCIDENTAL PETROLEUM CORP;US6745991058;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;097672;GBP;BARRATT REDROW PLC;SHS;;;;;2024-10-18;2310;4.88;11272.8;13577.94;BARRATT REDROW PLC;GB0000811801;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;200664;USD;FERGUSON ENTRPRISES;SHS;;;;;2024-10-18;60;204.48;12268.8;11322.26;FERGUSON ENTERPRISES;US31488V1070;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;200799;EUR;AZVALOR LU INT I CAP;SHS;;;;;2024-10-18;15;1950.35;29255.34;29255.34;AZVALOR LUX INTERNATIONAL I CAP;LU1333146287;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;201671;USD;ALPHABET A;SHS;;;;;2024-10-18;215;163.42;35135.3;32424.61;ALPHABET A;US02079K3059;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;203907;USD;MOHAWK INDUSTRIES;SHS;;;;;2024-10-18;160;161.05;25768;23780;MOHAWK INDUSTRIES;US6081901042;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;204965;GBP;GSK;SHS;;;;;2024-10-18;1480;14.76;21844.8;26306.38;GSK;GB00BN7SWP63;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;215088;CAD;ATS CORPORATION;SHS;;;;;2024-10-18;745;43.49;32400.05;21686.65;ATS CORPORATION;CA00217Y1043;NCT;XTSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;235398;DKK;DSV;SHS;;;;;2024-10-18;162;1496.5;242433;32510.36;DSV;DK0060079531;SDC;XCSE;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;239688;USD;BERKSHIRE HATHAWAY B;SHS;;;;;2024-10-18;115;464.8;53452;49328.18;BERKSHIRE HATHAWAY B;US0846707026;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;244867;USD;META PLATFORMS;SHS;;;;;2024-10-18;40;576.47;23058.8;21279.81;META PLATFORMS;US30303M1027;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;255257;USD;ISH EDGE MSCI WD VAL;SHS;;;;;2024-10-18;200;44.57;8914;8226.28;ISHARES EDGE MSCI WORLD VALUE FCTR ETF;IE00BP3QZB59;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;259054;USD;CHARTER COMM;SHS;;;;;2024-10-18;60;325.61;19536.6;18029.35;CHARTER COMMUNICATIONS;US16119P1084;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;276305;USD;LONGLEAF PART;SHS;;;;;2024-10-18;2200;13.73;30206;27881.7;LONGLEAF PARTNERS AS PACIFIC I CAP;IE00BSL7D176;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;280499;USD;YUM CHINA HOLDINGS;SHS;;;;;2024-10-18;310;43.83;13587.3;12539.04;YUM CHINA HOLDINGS;US98850P1093;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;293784;USD;CENTURY COMMUNITIES;SHS;;;;;2024-10-18;240;102.9;24696;22790.7;CENTURY COMMUNITIES;US1565043007;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;295115;HKD;ALIBABA       HK NOT;SHS;;;;;2024-10-18;1000;100.5;100500;11949.21;ALIBABA                    HK NOT;KYG017191142;FHH;XHKG;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;295995;USD;NMI HOLDINGS;SHS;;;;;2024-10-18;1180;40.42;47695.6;44015.88;NMI HOLDINGS;US6292093050;NAO;XNAS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;296033;EUR;COBAS SEL PA EUR CAP;SHS;;;;;2024-10-18;1;24532.41;24532.41;24532.41;COBAS LU SELECTION PA EUR CAP;LU1372006947;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;296131;EUR;MAGALLANES VAL R CAP;SHS;;;;;2024-10-18;215;193.74;41654.55;41654.55;MAGALLANES VAL INV EUROPEAN EQT R CAP;LU1330191542;ECF;ZFUN;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0100022634;EUR;;EUR;;;;;;;2024-10-18;;;412297.03;412297.03;;;;;;;;;;;
0584631707;EUR;038894;EUR;VANGUARD EUR CORP BD;SHS;;;;;2024-10-18;700;48.94;34258;34258;VANGUARD EUR CORP BOND ETF DIS;IE00BZ163G84;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0584631707;EUR;039590;EUR;WOLTERS KLUWER;SHS;;;;;2024-10-18;265;159;42135;42135;WOLTERS KLUWER;NL0000395903;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0584631707;EUR;052763;GBP;ASHTEAD GROUP;SHS;;;;;2024-10-18;1075;59.02;63446.5;76404.81;ASHTEAD GROUP;GB0000536739;0361;XLON;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0584631707;EUR;055934;EUR;LVMH;SHS;;;;;2024-10-18;68;623.2;42377.6;42377.6;LVMH;FR0000121014;EFP;XPAR;N;0;;;;ST;STP BUITENLANDSE BEURZEN
0584631707;EUR;060186;EUR;DSM FIRMENICH;SHS;;;;;2024-10-18;470;118.1;55507;55507;DSM FIRMENICH;CH1216478797;ENA;XAMS;N;0;;;;ST;ORDERS AMSTERDAMSE BEURS
0584631707;EUR;061299;USD;EDWARDS LIFESCIENCES;SHS;;;;;2024-10-18;460;70.27;32324.2;29830.39;EDWARDS LIFESCIENCES CORP;US28176E1082;NAY;XNYS;N;0;;;;ST;STP BUITENLANDSE BEURZEN
