ObjID;CoverageRate;DefaultTradingStockExchange_ID;DefaultValuationStockExchange_ID;DefaultVSEQuotationType_ID;EmissionAccruedInterestsInclusive;EmissionAmount_Am;EmissionAmount_Iso;EmissionCurrency;EmissionDate;EmissionPercentage;EmissionQuotationType_ID;EndDate;FreeTxt;ID_Code1;ID_Code2;ID_CodeType_ID1;ID_CodeType_ID2;ISIN_Code;Latest_MarginAmount_Am;Latest_MarginAmount_Iso;OptionCharacter_ID;OptionExercisePrice_Am;OptionExercisePrice_Iso;OptionOptionType_ID;OptionUnderlyingFinancialInstrument_ObjID;OptionUnderlyingNumber;ProductGroup_ID;ProductName_1;ProductName_2;ProductName_3;RedemptionAmount_Am;RedemptionAmount_Iso;RedemptionDate;RedemptionPercentage;RedemptionType_ID;StartDate;Symbol;ModifiedForHistory;ValidFrom;ValidUntil;ClassName;Created;CreatedBy;LockID;Modified;ModifiedBy;StatusID;StatusReasonID;CommissionCategoryID;CrestSettlementID;JISAEligibleID;ISAEligibleID;RSPEnabledID;ProductClassificationRoutingID;ResID;AutoDealID;StampDutyMarkerID;MIFIDComplexTypeID;MIFIDTypeID;IssueClosingDate;PreRefundingDate;PreRefundingPrice;RiskPercentage;WarrantConversionRatio;TaxLotDetailDisabledID;ProductClassificationSettlementID;BuyingPowerCoverage;MarginLongCoverage;MarginShortCoverage;ProductTypeID;TaxTransferAllowed;DealByUnitOrValueID;LevyID;ObjID_CIssuer;RdrID;UcitsID;FundCompany;FundIncomeDistributionTypeID;FundIntroductionFeePercentage;FundLaunchDate;FundManagementFeePercentage;FundMinimumInvestedAmount;FundNAV;FundNAVLaunchDate;FundObjective;FundPromoter;FundShareClassTypeID;FundSize;ProductResearch;ManagementTypeBitFlag;OnlineTradingAllowed;Valuationpoint;USWithholdingTax;IsCommodityDerivative;UID;InvestmentHorizonID;RiskToleranceID;DealingCutOffNrDays;DealingCutOffNrMinutes;DealingFrequencyID;FundNotes;AbilityToBearLossBitFlag;InvestmentObjectiveBitFlag;ExternalCostGroupId
3BB2AFBF-B4CF-4184-B983-3214F883CBA3;15.000000000;2;2;1;0;NULL;NULL;EUR;NULL;NULL;1;2014-11-26 00:00:00.000;;244;NULL;3;9;BE0003801181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;AGEAS;AGEAS;AGEAS;NULL;NULL;NULL;NULL;NULL;2008-01-01 00:00:00.000;BE0003801181;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-18 16:22:16.420;eximius;1EDF6B8D-2284-4D31-87EB-F9E5B3B0ED22;2022-07-05 10:00:29.827;AX-130325;2;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;1;NULL;1;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;169;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
9CBC73F4-F310-4EBE-B95C-EF04CFF95A43;15.000000000;3;3;2;0;NULL;NULL;EUR;2004-03-18 00:00:00.000;NULL;2;2022-12-01 00:00:00.000;;245;NULL;3;9;XS0186244603;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;ASSET BACK OBLIG ABO VAR 04/07/11;ASSET BACK OBLIG ABO VAR 04/07/11;ASSET BACK OBLIG ABO VAR 04/07/11;NULL;NULL;2011-04-07 00:00:00.000;100.000000000;5;2004-03-18 00:00:00.000;XS0186244603;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-18 16:26:49.740;eximius;9EEE9D91-C0EC-4AAB-9F54-7FB2E827ED03;2022-12-27 12:46:36.917;HJACQUEMIN;2;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;1;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6FF08498-D985-4D32-ACD5-AB3DD4FFB5B0;15.000000000;11;11;1;NULL;NULL;NULL;EUR;NULL;NULL;1;NULL;;2207;NULL;3;9;IE00BZ005F46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;AEGON EUROPEAN ABS FUND-IACC;AEGON EUROPEAN ABS FUND-IACC;AEGON EUROPEAN ABS FUND-IACC;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;IE00BZ005F46;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-21 10:28:13.090;HJACQUEMIN;F80CD197-7D3A-49F7-8DCB-65CB10FE921E;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;171;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1A851F0B-C0FF-485F-AA80-EDF139D82861;15.000000000;11;11;1;NULL;NULL;NULL;USD;NULL;NULL;1;NULL;;2208;NULL;3;9;IE00BYZQPT40;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;AEGON EUROPEAN ABS FD-IUSDAH;AEGON EUROPEAN ABS FD-IUSDAH;AEGON EUROPEAN ABS FD-IUSDAH;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;IE00BYZQPT40;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-21 10:34:51.320;HJACQUEMIN;BDA95E0E-D065-42E5-868A-1AB9A5C7B587;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;172;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
B725C57F-1DD6-470D-A3AF-CA46A63ED099;15.000000000;11;11;1;NULL;NULL;NULL;CHF;NULL;NULL;1;NULL;;2209;NULL;3;9;IE00BFMKQB50;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;AEGON EUROPEAN ABS FD-CHFIAH;AEGON EUROPEAN ABS FD-CHFIAH;AEGON EUROPEAN ABS FD-CHFIAH;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;IE00BFMKQB50;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-21 10:40:41.713;HJACQUEMIN;005A0628-1864-4411-B1E3-8C88AF019D8E;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;173;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
F430CB5B-6193-4753-A311-A20E564FD1A2;15.000000000;20;20;1;NULL;NULL;NULL;NOK;NULL;NULL;1;NULL;;2210;NULL;3;9;NO0003094104;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;BELSHIPS ASA;BELSHIPS ASA;BELSHIPS ASA;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;NO0003094104;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-21 12:13:13.580;HJACQUEMIN;7695A12F-0D5A-4E63-8BEF-A8BB8EC6208D;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;174;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
133C5E10-5492-4F05-83B0-3A0633335D17;15.000000000;402;402;1;NULL;NULL;NULL;USD;NULL;NULL;1;NULL;;2211;NULL;3;9;US81762P1021;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;SERVICENOW INC;SERVICENOW INC;SERVICENOW INC;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;US81762P1021;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-25 10:23:05.950;HJACQUEMIN;FCA65177-3051-4B36-B7E2-A9041136CA02;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;175;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
85B86A5A-0C14-4CD5-9570-30752B83785A;15.000000000;10002;10002;1;0;NULL;NULL;CHF;1900-01-01 00:00:00.000;NULL;1;NULL;;2212;NULL;3;9;CH0271453414;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;UBAM CH - HIGH GRADE CHF INCOME;UBAM CH - HIGH GRADE CHF INCOME;UBAM CH - HIGH GRADE CHF INCOME;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;CH0271453414;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-28 14:32:54.387;dsUser;66662EB6-A396-4AC6-9373-7CE1E86D3B30;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;176;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
D0F40DE8-5D1C-4FCF-9C47-39918A2159CF;15.000000000;8;8;1;0;NULL;NULL;CHF;1900-01-01 00:00:00.000;NULL;1;NULL;;2213;NULL;3;9;LU0808559826;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;ROBECO CAP GROWTH - EUR CREDIT BONDS;ROBECO CAP GROWTH - EUR CREDIT BONDS;ROBECO CAP GROWTH - EUR CREDIT BONDS;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;LU0808559826;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-28 14:32:54.480;dsUser;DF455206-85BE-4729-ACB9-FCA71B9EB213;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;177;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
25838FF4-B34E-49AC-A0C4-00E4B9D509D7;15.000000000;4;4;1;0;NULL;NULL;CHF;1900-01-01 00:00:00.000;NULL;1;NULL;;2214;NULL;3;9;FR0013265949;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;TAILOR CREDIT RENDEMENT CIBLE;TAILOR CREDIT RENDEMENT CIBLE;TAILOR CREDIT RENDEMENT CIBLE;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;FR0013265949;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-28 14:32:54.493;dsUser;1ECBEBB3-EAEE-4C2D-ADEC-FDC264352F83;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;178;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6ABF0E82-F6CE-4EDC-B3B7-0DE541FD2051;15.000000000;3;3;2;0;NULL;NULL;EUR;2005-05-19 00:00:00.000;NULL;2;2022-12-01 00:00:00.000;;246;NULL;3;9;NL0000116929;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;FLR RBS RENTE PLUS 5 - 2015;FLR RBS RENTE PLUS 5 - 2015;FLR RBS RENTE PLUS 5 - 2015;NULL;NULL;2015-06-20 00:00:00.000;100.000000000;5;2005-05-19 00:00:00.000;NL0000116929;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-19 08:51:44.520;eximius;0FF00730-A5BF-4530-95AA-2753BDF985CD;2022-12-27 12:51:23.953;HJACQUEMIN;2;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;1;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;179;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
87C74450-B7A9-4924-A387-318A8D00A247;15.000000000;8;8;1;NULL;NULL;NULL;EUR;NULL;NULL;1;NULL;NULL;247;NULL;3;9;LU0220714835;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;ABN AMRO MM-GL ASSET OPPT-B€;ABN AMRO MM-GL ASSET OPPT-B€;ABN AMRO MM-GL ASSET OPPT-B€;NULL;NULL;NULL;NULL;NULL;2008-01-01 00:00:00.000;LU0220714835;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-19 11:32:55.290;eximius;E0E9DA19-744F-4F9F-8FA0-4ED04F9ADD5A;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;1;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BD71CD5A-28D1-4037-B5D1-793865B585C3;15.000000000;8;8;1;0;NULL;NULL;EUR;NULL;NULL;1;2014-06-02 00:00:00.000;;248;NULL;3;9;XS0295752231;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;JP MORGAN INTL 06/02/14 HIGH VOL;JP MORGAN INTL 06/02/14 HIGH VOL;JP MORGAN INTL 06/02/14 HIGH VOL;NULL;NULL;NULL;NULL;NULL;2008-01-01 00:00:00.000;XS0295752231;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-19 11:36:25.020;eximius;FD0F6CA6-87C1-4AEF-9E61-0FC5015B5C50;2022-07-05 10:00:29.827;AX-130325;2;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;2;NULL;1;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
A6BCE2F7-655D-42CC-8EDE-14BD2E7F17C9;15.000000000;2;2;1;0;NULL;NULL;EUR;NULL;NULL;1;2023-05-19 00:00:00.000;;249;NULL;3;9;BE0917378490;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5;FORTIS - RTS COUPON 42;FORTIS - RTS COUPON 42;FORTIS - RTS COUPON 42;NULL;NULL;NULL;NULL;NULL;2008-01-01 00:00:00.000;BE0917378490;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-19 11:43:23.230;eximius;AE770AD6-36AD-49C4-942A-8D81B2745FC3;2023-05-22 17:05:19.503;HJACQUEMIN;2;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7;NULL;1;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;182;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
047F162C-7ACB-4EA2-82E1-B7A3569E7EEB;15.000000000;3;3;1;0;NULL;NULL;EUR;NULL;NULL;1;2014-11-26 00:00:00.000;;250;NULL;3;9;NL0006477838;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;FORTIS PROP SEC FAR EAST;FORTIS PROP SEC FAR EAST;FORTIS PROP SEC FAR EAST;NULL;NULL;NULL;NULL;NULL;2008-01-01 00:00:00.000;NL0006477838;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-19 11:45:28.570;eximius;5EBE2D0A-EF8C-446F-9627-84319F2A1C6C;2022-07-05 10:00:29.827;AX-130325;2;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;2;NULL;1;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;183;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
E755B269-B45F-46AF-8DD3-A9F1F0B63DB3;15.000000000;8;8;1;NULL;NULL;NULL;EUR;NULL;NULL;1;NULL;NULL;251;NULL;3;9;LU0114722902;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;FIDELITY FNDS-GL INDUSTRI-A€;FIDELITY FNDS-GL INDUSTRI-A€;FIDELITY FNDS-GL INDUSTRI-A€;NULL;NULL;NULL;NULL;NULL;2008-01-01 00:00:00.000;LU0114722902;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-19 11:48:43.583;eximius;E43F90CA-E66C-45CE-859D-69CF5DBC3B3D;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;1;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;184;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BEC6E9D5-6B4D-4EC6-B548-DD496F8C895B;15.000000000;8;8;1;0;NULL;NULL;EUR;NULL;NULL;1;2013-06-03 00:00:00.000;;252;NULL;3;9;LU0080609679;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;FORTIS L FUND-EQ CN GD WD-CC;FORTIS L FUND-EQ CN GD WD-CC;FORTIS L FUND-EQ CN GD WD-CC;NULL;NULL;NULL;NULL;NULL;2008-01-01 00:00:00.000;LU0080609679;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-19 12:00:36.413;eximius;08A5617E-E8F3-4CCE-95C2-805CD894F493;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;2;NULL;1;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;185;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AFE4794A-7092-4696-A33C-8507D631BF4D;15.000000000;8;8;1;0;NULL;NULL;EUR;NULL;NULL;1;2013-05-21 00:00:00.000;;253;NULL;3;9;LU0080608788;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;FORTIS L FUND-EQ ENRGY WD-CD;FORTIS L FUND-EQ ENRGY WD-CD;FORTIS L FUND-EQ ENRGY WD-CD;NULL;NULL;NULL;NULL;NULL;2008-01-01 00:00:00.000;LU0080608788;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-19 12:03:55.613;eximius;A1F5D7A0-68A8-4FE5-B3D2-E236909DECEB;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;2;NULL;1;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;186;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
DE2D4EED-72FB-4310-8F8B-4F8FD1967A96;15.000000000;8;8;1;0;NULL;NULL;EUR;NULL;NULL;1;2013-05-27 00:00:00.000;;254;NULL;3;9;LU0074280495;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;FORTIS L FUND-EQ TELCM WD-CC;FORTIS L FUND-EQ TELCM WD-CC;FORTIS L FUND-EQ TELCM WD-CC;NULL;NULL;NULL;NULL;NULL;2008-01-01 00:00:00.000;LU0074280495;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2009-05-19 12:06:47.123;eximius;60A98AAF-214E-4668-9CEC-9872060128E2;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;2;NULL;1;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;187;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0DF626A7-F79D-4BEE-9823-9822DFA47014;15.000000000;8;8;1;0;NULL;NULL;CHF;1900-01-01 00:00:00.000;NULL;1;NULL;;2215;NULL;3;9;LU1395483537;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;ROBECO FIN INSTITUTIONS BONDS;ROBECO FIN INSTITUTIONS BONDS;ROBECO FIN INSTITUTIONS BONDS;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;LU1395483537;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-28 14:32:54.510;dsUser;84FB8CAD-03D1-4A3F-AAA8-1EA6B500AFFA;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
98C66E09-D6C1-4E5F-AF90-858F1FA701D9;15.000000000;10002;10002;1;0;NULL;NULL;CHF;1900-01-01 00:00:00.000;NULL;1;NULL;;2216;NULL;3;9;LU0641007421;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;XTRACKERS II GLOBAL INFL-LINKED BOND UCITS ETF;XTRACKERS II GLOBAL INFL-LINKED BOND UCITS ETF;XTRACKERS II GLOBAL INFL-LINKED BOND UCITS ETF;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;LU0641007421;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-28 14:32:54.540;dsUser;7DE63B30-B2F1-420D-9DDA-5C3FD924EAF9;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;189;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
04996859-FB8B-44E7-ACF7-FFDB1F787662;15.000000000;10002;10002;1;0;NULL;NULL;CHF;1900-01-01 00:00:00.000;NULL;1;NULL;;2217;NULL;3;9;CH0102530786;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;iSH SWISS DOMESTIC GOV BOND 1-3 ETF CH;iSH SWISS DOMESTIC GOV BOND 1-3 ETF CH;iSH SWISS DOMESTIC GOV BOND 1-3 ETF CH;NULL;NULL;NULL;NULL;NULL;1900-01-01 00:00:00.000;CH0102530786;1900-01-01 00:00:00.000;NULL;NULL;BAPMSProdCatB.CProduct_MainInfo;2021-10-28 14:32:54.557;dsUser;FA51AAB3-9DCA-4D4D-B263-6841A5DC83FA;2022-07-05 10:00:29.827;AX-130325;1;-1;NULL;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-1;NULL;0;NULL;190;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
